laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,IPS_Panel,Retina_Display,Touchscreen,Resolution_X,Resolution_Y,Total_Pixels,High_Resolution,Product_Series,Cpu_Brand,Cpu_Series,Clock_Speed,Gpu_Manufacturer,Gpu_Series,Memory_Type,Memory_Size(GB)
657,Lenovo,Ultrabook,12.5,8,Windows 10,1.36,1584.0,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i7,2.7,Intel,HD,SSD,256
658,Asus,Gaming,17.3,32,Windows 10,3.8,2799.0,1,0,0,1920,1080,2073600,0,ROG,Intel,Core i7,2.7,Nvidia,GeForce,SSD,512
659,Acer,Gaming,15.6,8,Linux,2.4,709.0,0,0,0,1920,1080,2073600,0,A715-71G-59DH,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
660,Dell,Ultrabook,13.3,8,Windows 10,1.2,1449.9,0,0,0,1920,1080,2073600,0,XPS,Intel,Core i5,1.6,Intel,UHD,SSD,256
661,MSI,Gaming,15.6,8,Windows 10,2.2,1191.8,0,0,0,1920,1080,2073600,0,GL62M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
662,HP,Notebook,15.6,4,No OS,1.86,364.9,0,0,0,1366,768,1049088,0,250 G6,Intel,Core i3,2,Intel,HD,HDD,500
663,Toshiba,Notebook,15.6,8,Windows 10,2.0,1064.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i5,2.5,Intel,HD,HDD,500
664,Dell,Notebook,15.6,8,Windows 10,2.2,919.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,1.8,AMD,Radeon,SSD,256
665,Dell,Notebook,15.6,16,Windows 10,2.2,1135.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,1.8,AMD,Radeon,SSD + HDD,2304
666,Lenovo,Gaming,15.6,8,Windows 10,3.31,1196.0,1,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
667,Dell,Gaming,17.3,32,Windows 10,4.42,3147.37,1,0,0,3840,2160,8294400,1,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1536
668,Dell,Notebook,14.0,8,Windows 10,1.56,1229.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.4,Intel,HD,SSD,256
669,Lenovo,Notebook,15.6,4,Windows 10,2.2,419.0,0,0,0,1366,768,1049088,0,Ideapad,Intel,Celeron,1.1,Intel,HD,HDD,500
670,Lenovo,Notebook,15.6,4,Windows 10,2.2,535.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i5,2.3,Intel,HD,HDD,500
671,HP,Notebook,15.6,6,Windows 10,2.04,539.0,0,0,0,1920,1080,2073600,0,15-ay047nv,Intel,Core i3,2,AMD,Radeon,HDD,1024
672,MSI,Gaming,17.3,8,Windows 10,2.7,1486.77,0,0,0,1920,1080,2073600,0,GP72VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
673,Toshiba,Notebook,15.6,4,Windows 10,2.1,498.0,0,0,0,1366,768,1049088,0,Satellite,Intel,Core i3,2.1,Intel,HD,SSD,128
674,Dell,Notebook,15.6,8,Windows 10,2.06,955.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.5,Intel,HD,HDD,1024
675,HP,Notebook,15.6,8,Windows 10,2.1,745.0,0,0,0,1920,1080,2073600,0,15-bs012nv,Intel,Core i7,2.7,AMD,Radeon,HDD,1024
676,Toshiba,Notebook,15.6,8,Windows 10,2.0,1258.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i5,2.5,Intel,HD,SSD,256
677,Acer,Notebook,15.6,4,Linux,2.1,412.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Core i3,2,Intel,HD,SSD,128
678,Microsoft,Ultrabook,13.5,8,Windows 10 S,1.252,1867.85,0,0,1,2256,1504,3393024,1,Surface,Intel,Core i7,2.8,Intel,Iris Plus,SSD,256
679,Lenovo,Notebook,15.6,8,Windows 10,1.9,817.95,0,0,0,1920,1080,2073600,0,V310-15ISK,Intel,Core i5,2.5,AMD,Radeon,SSD + HDD,1152
680,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,1034.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i5,2.5,Intel,HD,SSD,256
681,Lenovo,Notebook,15.6,4,Windows 10,2.2,349.0,0,0,0,1366,768,1049088,0,IdeaPad,AMD,E-Series,2.2,AMD,Radeon,SSD,128
682,HP,2 in 1 Convertible,14.0,4,Windows 10,1.63,699.0,1,0,1,1920,1080,2073600,0,Pavilion,Intel,Core i3,2.4,Nvidia,GeForce,SSD,128
683,MSI,Gaming,15.6,16,Windows 10,2.4,1294.0,0,0,0,1920,1080,2073600,0,GP62,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
684,Asus,Ultrabook,14.0,8,Windows 10,1.1,1135.0,0,0,0,1920,1080,2073600,0,Zenbook,Intel,Core i5,2.5,Intel,HD,SSD,256
685,HP,2 in 1 Convertible,11.6,8,Chrome OS,1.4,495.0,0,0,1,1366,768,1049088,0,Chromebook,Intel,Celeron,1.1,Intel,HD,Flash Storage,64
686,LG,Ultrabook,15.6,8,Windows 10,1.09,2299.0,1,0,0,1920,1080,2073600,0,Gram,Intel,Core i7,1.8,Intel,HD,SSD,512
687,Acer,Gaming,15.6,16,Windows 10,2.5,1299.0,0,0,0,1920,1080,2073600,0,Aspire,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
688,MSI,Gaming,15.6,8,Windows 10,2.2,997.9,0,0,0,1920,1080,2073600,0,GV62M,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
689,Asus,Notebook,15.6,4,Windows 10,1.86,419.0,0,0,0,1366,768,1049088,0,L502NA-GO052T,Intel,Celeron,1.1,Intel,HD,SSD,128
690,Dell,Gaming,15.6,16,Windows 10,3.21,2051.0,0,0,0,1920,1080,2073600,0,Alienware,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
691,HP,Notebook,17.3,4,Windows 10,2.5,699.0,1,0,0,1920,1080,2073600,0,17-bs000nv,Intel,Core i3,2,AMD,Radeon,SSD,256
692,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.19,1499.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,1.8,Intel,UHD,SSD,512
693,Dell,Gaming,15.6,16,Windows 10,3.49,2813.75,0,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.9,Nvidia,GeForce,SSD + HDD,1280
694,HP,Notebook,15.6,4,Windows 10,1.86,612.61,0,0,0,1366,768,1049088,0,250 G6,Intel,Core i5,2.5,AMD,Radeon,HDD,500
695,Dell,Notebook,15.6,4,Windows 10,2.2,545.67,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i3,2,AMD,Radeon,HDD,1024
696,HP,Notebook,17.3,6,Windows 10,2.65,569.0,1,0,0,1920,1080,2073600,0,17-Y002nv,AMD,A10-Series,2.4,AMD,Radeon,HDD,2048
697,Lenovo,Notebook,15.6,4,Windows 10,2.1,318.0,0,0,0,1366,768,1049088,0,V110-15ISK,Intel,Celeron,1.6,Intel,HD,HDD,500
698,Acer,Notebook,14.0,4,Chrome OS,1.45,375.0,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
699,Lenovo,Notebook,14.0,4,Windows 10,1.7,699.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i5,2.5,Intel,HD,SSD,256
700,HP,Workstation,17.3,8,Windows 10,3.14,1907.99,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.8,Nvidia,Quadro,HDD,500
701,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,2590.0,0,0,1,2560,1440,3686400,1,ThinkPad,Intel,Core i7,2.7,Intel,HD,SSD,256
702,Toshiba,Notebook,13.3,8,Windows 10,1.5,973.0,1,0,0,1920,1080,2073600,0,Satellite,Intel,Core i5,2.5,Intel,HD,SSD,256
703,Acer,Netbook,11.6,4,Windows 10,1.4,269.0,0,0,0,1366,768,1049088,0,TravelMate,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
704,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,1.38,1749.0,0,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,2.7,Intel,HD,SSD,512
705,Asus,2 in 1 Convertible,12.5,4,Chrome OS,1.2,669.0,0,0,1,1920,1080,2073600,0,Chromebook,Intel,Core M,0.9,Intel,HD,Flash Storage,64
706,Toshiba,Ultrabook,13.3,16,Windows 10,1.36,1877.0,0,0,1,1920,1080,2073600,0,Portege,Intel,Core i7,2.5,Intel,HD,SSD,512
707,HP,Notebook,15.6,4,Windows 10,2.1,689.0,1,0,0,1920,1080,2073600,0,15-bs011nv,Intel,Core i7,2.7,AMD,Radeon,HDD,500
708,Dell,Gaming,15.6,8,Windows 10,2.56,819.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
709,Lenovo,Notebook,15.6,4,Windows 10,2.2,399.0,0,0,0,1920,1080,2073600,0,IdeaPad,AMD,A9-Series,2.9,AMD,Radeon,SSD,256
710,Lenovo,Notebook,15.6,8,Windows 10,2.2,429.0,0,0,0,1366,768,1049088,0,IdeaPad,AMD,A12-Series,3.6,AMD,Radeon,HDD,1024
711,Lenovo,Notebook,15.6,4,Windows 10,2.1,621.45,0,0,0,1920,1080,2073600,0,V310-15IKB,Intel,Core i5,2.5,Intel,HD,HDD,2048
712,Lenovo,Notebook,15.6,4,No OS,1.9,450.0,0,0,0,1366,768,1049088,0,V310-15ISK,Intel,Core i3,2,Intel,HD,HDD,500
713,Dell,Notebook,15.6,8,Windows 10,2.18,795.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i5,2.5,Intel,HD,SSD,256
714,Acer,2 in 1 Convertible,13.3,8,Windows 10,1.6,999.0,1,0,1,1920,1080,2073600,0,Spin,Intel,Core i5,1.6,Intel,UHD,SSD,256
715,Lenovo,Workstation,15.6,16,Windows 7,2.18,1855.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.5,Nvidia,Quadro,SSD,512
716,Lenovo,Notebook,14.0,8,Windows 10,1.8,1191.0,0,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i5,2.3,Intel,HD,SSD,256
717,HP,Notebook,17.3,6,Windows 10,2.71,655.01,1,0,0,1920,1080,2073600,0,17-ak002nv,AMD,A10-Series,2.5,AMD,Radeon,HDD,2048
718,Lenovo,Gaming,15.6,8,Windows 10,2.5,1249.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
719,Dell,Notebook,14.0,8,Linux,1.64,1089.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.8,Nvidia,GeForce,SSD,256
720,Dell,Notebook,15.6,8,Linux,1.98,726.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i5,2.5,Intel,HD,HDD,1024
721,Asus,Notebook,14.0,4,Windows 10,1.5,298.0,0,0,0,1920,1080,2073600,0,VivoBook,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
722,Dell,Notebook,15.6,16,Windows 10,1.93,1426.66,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.6,Intel,HD,SSD,512
723,Lenovo,Notebook,14.0,8,Windows 10,1.87,857.07,1,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
724,Dell,Notebook,15.6,8,Windows 10,1.9,1179.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i5,2.6,Intel,HD,SSD,256
725,Lenovo,Notebook,15.6,4,Windows 10,2.19,298.0,0,0,0,1366,768,1049088,0,110-15ACL,AMD,A6-Series,2,AMD,Radeon,HDD,500
726,Mediacom,Notebook,14.0,4,Windows 10,1.4,265.0,1,0,0,1920,1200,2304000,1,Smartbook,Intel,Atom,1.92,Intel,HD,HDD,32
727,HP,Notebook,17.3,8,Windows 10,2.63,1200.0,0,0,0,1920,1080,2073600,0,ProBook,Intel,Core i7,2.7,Nvidia,GeForce,SSD,256
728,Lenovo,Ultrabook,14.0,8,Windows 10,1.17,1686.64,1,0,0,2560,1440,3686400,1,ThinkPad,Intel,Core i7,2.5,Intel,HD,SSD,512
729,HP,2 in 1 Convertible,13.3,8,Windows 10,1.58,836.6,1,0,1,1366,768,1049088,0,Pavilion,Intel,Core i5,2.5,Intel,HD,SSD,256
730,Lenovo,Ultrabook,14.0,8,Windows 10,1.32,1499.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,256
731,Dell,Gaming,17.3,32,Windows 10,4.36,3659.4,0,0,0,3840,2160,8294400,1,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,2048
732,MSI,Gaming,17.3,8,Windows 10,2.7,1348.48,0,0,0,1920,1080,2073600,0,GL72M,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
733,Lenovo,Notebook,15.6,4,No OS,1.9,489.9,0,0,0,1366,768,1049088,0,V310-15IKB,Intel,Core i5,2.5,Intel,HD,HDD,1024
734,Dell,Notebook,15.6,8,Windows 10,2.2,719.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,1.6,AMD,Radeon,SSD + HDD,1152
735,Dell,2 in 1 Convertible,13.3,4,Windows 10,1.71,649.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i3,2.4,Intel,HD,HDD,1024
736,Dell,Notebook,15.6,8,Linux,2.32,589.52,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i5,2.5,AMD,Radeon,HDD,1024
737,HP,Notebook,15.6,4,Windows 10,2.1,489.0,0,0,0,1920,1080,2073600,0,15-BW037na,AMD,A9-Series,3,AMD,Radeon,HDD,1024
738,Acer,Gaming,17.3,16,Windows 10,4.2,1935.0,1,0,0,1920,1080,2073600,0,Predator,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
739,Dell,Notebook,15.6,12,Windows 10,2.25,649.0,0,0,0,1366,768,1049088,0,Inspiron,Intel,Core i5,2.5,Intel,HD,HDD,1024
740,HP,Notebook,15.6,6,Windows 10,2.1,650.0,0,0,0,1920,1080,2073600,0,15-BW091ND,AMD,A9-Series,3,AMD,Radeon,SSD + HDD,1152
741,Acer,Notebook,15.6,4,Windows 10,2.4,559.0,0,0,0,1366,768,1049088,0,Extensa,Intel,Core i5,2.5,Intel,HD,HDD,500
742,Lenovo,Notebook,13.3,8,Windows 10,1.44,960.0,1,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,256
743,Lenovo,Notebook,15.6,4,Windows 10,1.85,779.0,0,0,0,1920,1080,2073600,0,V310-15IKB,Intel,Core i7,2.7,Intel,HD,HDD,1024
744,HP,Workstation,15.6,16,Windows 10,2.6,2419.0,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.8,Nvidia,Quadro,SSD,256
745,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.55,659.0,0,0,1,1920,1080,2073600,0,Inspiron,Intel,Core i5,1.6,Intel,UHD,HDD,1024
746,MSI,Gaming,15.6,16,Windows 10,1.8,2094.48,0,0,0,1920,1080,2073600,0,GS63VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
747,Acer,Notebook,15.6,4,Windows 10,2.4,410.8,0,0,0,1366,768,1049088,0,Aspire,Intel,Core i3,2,Intel,HD,HDD,500
748,Dell,Notebook,15.6,8,Windows 10,2.0,1207.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,Nvidia,GeForce,SSD + HDD,1152
749,Dell,Notebook,15.6,8,Windows 10,2.0,665.0,0,0,0,1366,768,1049088,0,Vostro,Intel,Core i3,2,Intel,HD,SSD,256
750,Toshiba,Notebook,14.0,8,Windows 10,1.25,1535.0,1,0,1,1920,1080,2073600,0,Tecra,Intel,Core i5,2.5,Intel,HD,SSD,256
751,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.7,999.0,0,0,1,1920,1080,2073600,0,Flex,Intel,Core i5,2.5,Intel,HD,SSD,256
752,Lenovo,Workstation,15.6,16,Windows 10,2.5,3299.0,1,0,0,3840,2160,8294400,1,Thinkpad,Intel,Core i7,2.8,Nvidia,Quadro,SSD,1024
753,Acer,Notebook,14.0,2,Chrome OS,1.68,330.0,0,0,0,1366,768,1049088,0,Chromebook,Intel,Celeron,1.6,Intel,HD,Flash Storage,32
754,Samsung,Ultrabook,13.3,16,Windows 10,0.81,1649.0,0,0,0,1920,1080,2073600,0,Notebook,Intel,Core i7,2.7,Intel,HD,SSD,256
755,HP,Notebook,15.6,8,Windows 10,1.86,539.0,0,0,0,1920,1080,2073600,0,250 G6,Intel,Core i3,2,Intel,HD,SSD,256
757,Dell,Notebook,14.0,8,Windows 10,1.6,1126.71,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,256
758,HP,Workstation,17.3,16,Windows 7,3.0,4389.0,1,0,0,1920,1080,2073600,0,Zbook,Intel,Xeon,2.9,Nvidia,Quadro,SSD,256
759,Lenovo,Netbook,11.6,4,Windows 10,1.4,475.0,0,0,1,1366,768,1049088,0,N23,Intel,Celeron,1.6,Intel,HD,SSD,128
760,HP,Notebook,15.6,8,Windows 10,1.84,1900.0,0,0,0,1920,1080,2073600,0,EliteBook,Intel,Core i5,2.4,Intel,HD,SSD,256
761,Asus,Notebook,15.6,4,No OS,2.45,579.0,0,0,0,1366,768,1049088,0,X550VX-XX015D,Intel,Core i5,2.3,Nvidia,GeForce,HDD,1024
762,Lenovo,Ultrabook,14.0,4,Windows 10,1.7,1096.0,0,0,0,1920,1080,2073600,0,Thinkpad,Intel,Core i5,2.3,Intel,HD,SSD,180
763,Asus,Notebook,15.6,4,Windows 10,2.37,849.9,0,0,0,1366,768,1049088,0,Pro,Intel,Core i7,2.7,Intel,HD,SSD,256
764,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,1199.0,1,0,1,3200,1800,5760000,1,Yoga,Intel,Core i5,1.8,Intel,HD,SSD,256
765,HP,Notebook,15.6,8,Windows 10,2.2,1099.0,1,0,0,1920,1080,2073600,0,15-cb003na,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
766,HP,Workstation,15.6,8,Windows 7,2.59,1561.0,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.6,Nvidia,Quadro,SSD,256
767,Dell,Gaming,15.6,16,Windows 10,4.42,2868.99,1,0,0,3840,2160,8294400,1,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
768,Acer,Notebook,15.6,4,Windows 10,2.1,599.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Core i5,2.5,Intel,HD,SSD,256
769,Lenovo,Gaming,15.6,8,Windows 10,2.5,1048.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
770,Dell,Ultrabook,12.5,16,Windows 10,1.18,1859.0,0,0,0,1920,1080,2073600,0,Latitude,Intel,Core i7,2.8,Intel,HD,SSD,256
771,Google,Ultrabook,12.3,8,Chrome OS,1.1,1559.0,0,0,1,2400,1600,3840000,1,Pixelbook,Intel,Core i5,1.2,Intel,HD,SSD,256
772,Asus,Ultrabook,13.3,8,Windows 10,1.2,1129.0,1,0,0,3200,1800,5760000,1,Zenbook,Intel,Core i5,2.5,Intel,HD,SSD,256
773,Dell,Notebook,13.3,4,Windows 10,1.65,849.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i3,2,Intel,HD,HDD,500
774,Acer,Notebook,13.3,4,Windows 10,1.6,655.0,0,0,0,1366,768,1049088,0,TravelMate,Intel,Core i5,2.3,Intel,HD,SSD,128
775,Asus,Notebook,17.3,4,Windows 10,2.8,470.34,0,0,0,1366,768,1049088,0,X751NV-TY001,Intel,Pentium,1.1,Nvidia,GeForce,HDD,1024
776,Dell,Gaming,15.6,16,Windows 10,2.72,1099.0,1,0,1,3840,2160,8294400,1,Inspiron,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1152
777,Samsung,Ultrabook,13.3,8,Windows 10,1.31,1599.0,0,0,1,1920,1080,2073600,0,Notebook,Intel,Core i7,2.7,Intel,HD,SSD,256
778,Acer,Notebook,15.6,4,Linux,2.1,298.0,0,0,0,1366,768,1049088,0,Aspire,Intel,Pentium,1.1,Intel,HD,HDD,1024
779,Dell,Notebook,15.6,16,Windows 10,2.3,1181.27,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.7,AMD,Radeon,SSD,256
780,Samsung,2 in 1 Convertible,15.0,16,Windows 10,1.71,1799.0,0,0,1,1920,1080,2073600,0,Notebook,Intel,Core i7,2.7,AMD,Radeon,SSD,256
781,Toshiba,Notebook,14.0,4,Windows 10,1.75,1020.0,1,0,0,1366,768,1049088,0,Tecra,Intel,Core i5,2.3,Intel,HD,SSD,128
782,Dell,Gaming,15.6,8,Windows 10,2.62,1099.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,HDD,1024
783,HP,Ultrabook,12.5,4,Windows 10,1.26,1244.0,0,0,0,1366,768,1049088,0,EliteBook,Intel,Core i5,2.3,Intel,HD,SSD,256
784,Asus,2 in 1 Convertible,15.6,12,Windows 10,2.3,839.0,0,0,1,1920,1080,2073600,0,Q524UQ-BHI7T15,Intel,Core i7,2.7,Nvidia,GeForce,HDD,2048
785,Lenovo,Notebook,15.6,16,Windows 7,2.5,2370.0,0,0,0,3840,2160,8294400,1,Thinkpad,Intel,Core i7,2.7,Nvidia,Quadro,SSD,512
786,Acer,Notebook,14.0,4,Windows 10,1.8,636.0,1,0,0,1920,1080,2073600,0,Swift,Intel,Core i3,2.4,Intel,HD,SSD,128
787,Razer,Gaming,14.0,16,Windows 10,1.95,2899.0,0,0,0,1920,1080,2073600,0,Blade,Intel,Core i7,2.8,Nvidia,GeForce,SSD,512
788,Asus,Notebook,15.6,8,Windows 10,2.0,581.9,0,0,0,1920,1080,2073600,0,Vivobook,Intel,Pentium,1.1,Intel,HD,SSD,128
789,Dell,Gaming,17.3,32,Windows 10,4.42,3588.8,1,0,0,1920,1080,2073600,0,Alienware,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,2048
790,Asus,Gaming,17.3,16,Windows 10,4.3,2350.0,1,0,0,1920,1080,2073600,0,Rog,Intel,Core i7,2.6,Nvidia,GeForce,SSD + HDD,1280
791,Toshiba,Ultrabook,14.0,16,Windows 10,1.47,1764.0,1,0,0,1920,1080,2073600,0,Tecra,Intel,Core i7,2.6,Nvidia,GeForce,SSD,512
792,Lenovo,Notebook,15.6,8,No OS,2.2,329.0,0,0,0,1366,768,1049088,0,IdeaPad,Intel,Celeron,1.6,Intel,HD,HDD,1024
793,Lenovo,Ultrabook,14.0,16,Windows 10,1.7,2299.0,0,0,0,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.7,Intel,HD,SSD,512
794,MSI,Gaming,14.0,16,Windows 10,1.6,1891.0,1,0,0,1920,1080,2073600,0,GS43VR,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
795,MSI,Gaming,15.6,8,Windows 10,2.2,1089.0,0,0,0,1920,1080,2073600,0,GL62M,Intel,Core i5,2.5,Nvidia,GeForce,SSD + HDD,1152
796,Lenovo,Gaming,15.6,4,Windows 10,2.4,999.0,1,0,0,1920,1080,2073600,0,Legion,Intel,Core i7,2.8,Nvidia,GeForce,HDD,1024
797,Acer,Gaming,17.3,16,Windows 10,4.2,2299.0,1,0,0,1920,1080,2073600,0,Predator,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1280
798,Dell,Gaming,15.6,8,Windows 10,2.62,985.0,0,0,0,1920,1080,2073600,0,Inspiron,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
799,Asus,Gaming,15.6,8,Windows 10,2.24,1339.0,0,0,0,1920,1080,2073600,0,FX502VM-DM560T,Intel,Core i7,2.8,Nvidia,GeForce,SSD + HDD,1152
800,Vero,Notebook,14.0,4,Windows 10,1.22,202.9,0,0,0,1920,1080,2073600,0,K146,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
801,Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,1970.0,1,0,1,1920,1080,2073600,0,ThinkPad,Intel,Core i7,2.7,Intel,HD,SSD,512
802,Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,959.0,0,0,1,1920,1080,2073600,0,Yoga,Intel,Core i5,2.5,AMD,Radeon,SSD,256
803,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1165.0,1,1,0,2304,1440,3317760,1,MacBook,Intel,Core M,1.2,Intel,HD,Flash Storage,512
804,Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,2330.0,1,0,1,2560,1440,3686400,1,ThinkPad,Intel,Core i5,2.5,Intel,HD,SSD,256
805,Asus,Notebook,14.0,4,Windows 10,1.63,299.0,0,0,0,1366,768,1049088,0,R417NA-RS01,Intel,Celeron,1.1,Intel,HD,Flash Storage,32
806,Dell,Notebook,15.6,8,Windows 10,1.95,810.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Core i5,2.5,Intel,HD,SSD,128
807,Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,1349.0,1,0,1,1920,1080,2073600,0,Yoga,Intel,Core i7,2.7,Intel,HD,SSD,256
808,Dell,Notebook,15.6,8,Windows 10,2.0,739.0,0,0,0,1920,1080,2073600,0,Vostro,Intel,Core i3,2,AMD,Radeon,SSD,256
809,HP,Workstation,15.6,8,Windows 10,3.14,2064.9,0,0,0,1920,1080,2073600,0,ZBook,Intel,Core i7,2.8,Nvidia,Quadro,SSD,256
810,Asus,Notebook,15.6,8,Windows 10,2.37,1099.0,0,0,0,1920,1080,2073600,0,Pro,Intel,Core i5,2.5,Intel,HD,SSD,256
811,Dell,Ultrabook,13.3,8,Windows 10,1.29,1499.0,0,0,0,1920,1080,2073600,0,XPS,Intel,Core i5,2.5,Intel,HD,SSD,256
812,Dell,Notebook,15.6,8,Windows 10,2.06,1749.0,0,0,1,3840,2160,8294400,1,XPS,Intel,Core i5,2.5,Nvidia,GeForce,SSD,256
813,Dell,Netbook,11.6,4,Windows 10,1.63,744.0,0,0,0,1366,768,1049088,0,Latitude,Intel,Pentium,1.1,Intel,HD,SSD,128
814,HP,Netbook,12.5,8,Windows 10,1.26,1389.0,0,0,0,1366,768,1049088,0,EliteBook,Intel,Core i5,2.6,Intel,HD,SSD,256
815,Toshiba,Notebook,15.6,4,Windows 10,2.1,780.0,0,0,0,1366,768,1049088,0,Satellite,Intel,Core i5,2.3,Intel,HD,HDD,500
816,HP,Notebook,15.6,8,Windows 10,2.04,629.0,0,0,0,1366,768,1049088,0,15-ba043na,AMD,A12-Series,2.5,AMD,Radeon,HDD,2048
817,Dell,Gaming,15.6,16,Windows 10,2.62,1679.0,0,0,0,3840,2160,8294400,1,Inspiron,Intel,Core i7,2.8,Nvidia,GeForce,SSD,512
818,Lenovo,Notebook,15.6,4,Windows 10,2.4,609.0,0,0,0,1920,1080,2073600,0,IdeaPad,Intel,Core i5,2.5,Nvidia,GeForce,HDD,1024
819,HP,Gaming,17.3,12,Windows 10,3.74,1749.0,1,0,0,1920,1080,2073600,0,Omen,Intel,Core i7,2.8,AMD,Radeon,HDD,1024
